Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,SOC
11/28/2018 4:26:10 PM,24,CHA,04:00.3,41:00.0,0,0,LG_HG2_NN_Char,3.47732,0.14814,-0.42063,-2.34864,-8.83672,13,10.28430741
11/28/2018 4:27:10 PM,24,CHA,05:00.3,42:00.0,0,0,LG_HG2_NN_Char,3.47799,0.14814,-0.42063,-2.34617,-8.82813,13,10.3848963
11/28/2018 4:28:10 PM,24,CHA,06:00.3,43:00.0,0,0,LG_HG2_NN_Char,3.47867,0.14814,-0.42063,-2.3437,-8.81952,13,10.48548519
11/28/2018 4:29:10 PM,24,CHA,07:00.3,44:00.0,0,0,LG_HG2_NN_Char,3.47934,0.14814,-0.73611,-2.34122,-8.81091,13,10.58607407
11/28/2018 4:30:10 PM,24,CHA,08:00.3,45:00.0,0,0,LG_HG2_NN_Char,3.48001,0.14814,-0.63095,-2.33875,-8.8023,13,10.68666296
11/28/2018 4:31:10 PM,24,CHA,09:00.3,46:00.0,0,0,LG_HG2_NN_Char,3.48069,0.14814,-0.63095,-2.33627,-8.79367,13,10.78725185
11/28/2018 4:32:10 PM,24,CHA,10:00.3,47:00.0,0,0,LG_HG2_NN_Char,3.48119,0.14814,-0.42063,-2.33379,-8.78506,13,10.88784074
11/28/2018 4:33:10 PM,24,CHA,11:00.3,48:00.0,0,0,LG_HG2_NN_Char,3.48187,0.14814,-0.21032,-2.33132,-8.77644,13,10.99016111
11/28/2018 4:34:10 PM,24,CHA,12:00.3,49:00.0,0,0,LG_HG2_NN_Char,3.48237,0.15069,-0.42063,-2.32884,-8.76782,13,11.09248148
11/28/2018 4:35:10 PM,24,CHA,13:00.3,50:00.0,0,0,LG_HG2_NN_Char,3.48322,0.15069,-0.94643,-2.32637,-8.7592,13,11.19307037
11/28/2018 4:36:10 PM,24,CHA,14:00.3,51:00.0,0,0,LG_HG2_NN_Char,3.48389,0.14814,-0.84127,-2.32389,-8.75058,13,11.29539074
11/28/2018 4:37:10 PM,24,CHA,15:00.3,52:00.0,0,0,LG_HG2_NN_Char,3.48457,0.15069,-0.63095,-2.32142,-8.74197,13,11.39597963
11/28/2018 4:38:10 PM,24,CHA,16:00.3,53:00.0,0,0,LG_HG2_NN_Char,3.48524,0.14814,-0.52579,-2.31895,-8.73335,13,11.49656852
11/28/2018 4:39:10 PM,24,CHA,17:00.3,54:00.0,0,0,LG_HG2_NN_Char,3.48575,0.14814,-0.31548,-2.31647,-8.72472,13,11.59715741
11/28/2018 4:40:10 PM,24,CHA,18:00.3,55:00.0,0,0,LG_HG2_NN_Char,3.48625,0.14814,-0.10516,-2.314,-8.71611,13,11.6977463
11/28/2018 4:41:10 PM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.48693,0.14814,-0.42063,-2.31153,-8.7075,13,11.79833519
11/28/2018 4:42:10 PM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.4876,0.14814,-1.15674,-2.30906,-8.69887,13,11.89892407
11/28/2018 4:43:10 PM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.48844,0.14814,-0.84127,-2.30659,-8.69025,13,11.99951296
11/28/2018 4:44:10 PM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.48912,0.14814,-0.73611,-2.30412,-8.68163,13,12.10010185
11/28/2018 4:45:10 PM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.48962,0.14814,-0.63095,-2.30164,-8.67298,13,12.20069074
11/28/2018 4:46:10 PM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.4903,0.14814,-0.31548,-2.29916,-8.66434,13,12.30127963
11/28/2018 4:47:10 PM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.4908,0.14814,-0.21032,-2.29669,-8.65571,13,12.40186852
11/28/2018 4:48:10 PM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.49148,0.14814,-0.52579,-2.29421,-8.64704,13,12.50245741
11/28/2018 4:49:10 PM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.49215,0.14814,-1.05159,-2.29171,-8.63832,13,12.6030463
11/28/2018 4:50:10 PM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.49283,0.14814,-0.84127,-2.28924,-8.62969,13,12.70536667
11/28/2018 4:51:10 PM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.4935,0.15069,-0.52579,-2.28676,-8.62105,13,12.80595556
11/28/2018 4:52:10 PM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.49401,0.14814,-0.42063,-2.28428,-8.61238,13,12.90654444
11/28/2018 4:53:10 PM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.49468,0.14814,-0.21032,-2.28181,-8.60374,13,13.00713333
11/28/2018 4:54:10 PM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.49535,0.14814,-0.73611,-2.27933,-8.59508,13,13.10772222
11/28/2018 4:55:10 PM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.49603,0.14814,-0.73611,-2.27686,-8.58644,13,13.20831111
11/28/2018 4:56:10 PM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.4967,0.14814,-0.63095,-2.27439,-8.57779,13,13.3089
11/28/2018 4:57:10 PM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.49721,0.14814,-0.52579,-2.27191,-8.56914,13,13.40948889
11/28/2018 4:58:10 PM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.49788,0.14814,-0.31548,-2.26944,-8.56049,13,13.51007778
11/28/2018 4:59:10 PM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.49856,0.14814,-0.52579,-2.26697,-8.55185,13,13.61066667
11/28/2018 5:00:10 PM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.49923,0.14814,-0.63095,-2.2645,-8.54321,13,13.71125556
11/28/2018 5:01:10 PM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.49991,0.14814,-0.73611,-2.26203,-8.53457,13,13.81184444
11/28/2018 5:02:10 PM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.50058,0.14814,-0.63095,-2.25954,-8.52585,13,13.91243333
11/28/2018 5:03:10 PM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.50125,0.14814,-0.52579,-2.25707,-8.5172,13,14.01302222
11/28/2018 5:04:10 PM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.50176,0.14814,-0.42063,-2.25459,-8.50853,13,14.11534259
11/28/2018 5:05:10 PM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.50243,0.15069,-0.52579,-2.25213,-8.49988,13,14.21593148
11/28/2018 5:06:10 PM,24,CHA,44:00.3,21:00.0,0,0,LG_HG2_NN_Char,3.50311,0.14814,-0.63095,-2.24965,-8.49121,13,14.31652037
11/28/2018 5:07:10 PM,24,CHA,45:00.3,22:00.0,0,0,LG_HG2_NN_Char,3.50378,0.14814,-0.52579,-2.24718,-8.48255,13,14.41710926
11/28/2018 5:08:10 PM,24,CHA,46:00.3,23:00.0,0,0,LG_HG2_NN_Char,3.50446,0.14814,-0.63095,-2.2447,-8.47388,13,14.51769815
11/28/2018 5:09:10 PM,24,CHA,47:00.3,24:00.0,0,0,LG_HG2_NN_Char,3.50513,0.14814,-0.52579,-2.24223,-8.4652,13,14.61828704
11/28/2018 5:10:10 PM,24,CHA,48:00.3,25:00.0,0,0,LG_HG2_NN_Char,3.50581,0.14814,-0.63095,-2.23976,-8.45654,13,14.72060741
11/28/2018 5:11:10 PM,24,CHA,49:00.3,26:00.0,0,0,LG_HG2_NN_Char,3.50648,0.15069,-0.63095,-2.23728,-8.44786,13,14.8211963
11/28/2018 5:12:10 PM,24,CHA,50:00.3,27:00.0,0,0,LG_HG2_NN_Char,3.50732,0.14814,-0.52579,-2.23481,-8.4392,13,14.92351667
11/28/2018 5:13:10 PM,24,CHA,51:00.3,28:00.0,0,0,LG_HG2_NN_Char,3.508,0.15069,-0.52579,-2.23234,-8.43052,13,15.02410556
11/28/2018 5:14:10 PM,24,CHA,52:00.3,29:00.0,0,0,LG_HG2_NN_Char,3.50867,0.14814,-0.52579,-2.22986,-8.42183,13,15.12469444
11/28/2018 5:15:10 PM,24,CHA,53:00.3,30:00.0,0,0,LG_HG2_NN_Char,3.50934,0.14814,-0.52579,-2.22739,-8.41316,13,15.22528333
11/28/2018 5:16:10 PM,24,CHA,54:00.3,31:00.0,0,0,LG_HG2_NN_Char,3.51002,0.14814,-0.52579,-2.22492,-8.40448,13,15.32587222
11/28/2018 5:17:10 PM,24,CHA,55:00.3,32:00.0,0,0,LG_HG2_NN_Char,3.51086,0.14814,-0.52579,-2.22244,-8.3958,13,15.42646111
11/28/2018 5:18:10 PM,24,CHA,56:00.3,33:00.0,0,0,LG_HG2_NN_Char,3.51154,0.14814,-0.63095,-2.21997,-8.38712,13,15.52878148
11/28/2018 5:19:10 PM,24,CHA,57:00.3,34:00.0,0,0,LG_HG2_NN_Char,3.51221,0.15069,-0.52579,-2.21748,-8.37838,13,15.62937037
11/28/2018 5:20:10 PM,24,CHA,58:00.3,35:00.0,0,0,LG_HG2_NN_Char,3.51288,0.14814,-0.63095,-2.215,-8.36968,13,15.72995926
11/28/2018 5:21:10 PM,24,CHA,59:00.3,36:00.0,0,0,LG_HG2_NN_Char,3.51373,0.14814,-0.42063,-2.21253,-8.36099,13,15.83054815
11/28/2018 5:22:10 PM,24,CHA,00:00.3,37:00.0,0,0,LG_HG2_NN_Char,3.5144,0.14814,-0.42063,-2.21006,-8.35231,13,15.93113704
11/28/2018 5:23:10 PM,24,CHA,01:00.3,38:00.0,0,0,LG_HG2_NN_Char,3.51524,0.14814,-0.52579,-2.20759,-8.34362,13,16.03172593
11/28/2018 5:24:10 PM,24,CHA,02:00.3,39:00.0,0,0,LG_HG2_NN_Char,3.51609,0.14814,-0.73611,-2.20512,-8.33493,13,16.13231481
11/28/2018 5:25:10 PM,24,CHA,03:00.3,40:00.0,0,0,LG_HG2_NN_Char,3.51676,0.14814,-0.52579,-2.20264,-8.32622,13,16.2329037
11/28/2018 5:26:10 PM,24,CHA,04:00.3,41:00.0,0,0,LG_HG2_NN_Char,3.5176,0.14814,-0.42063,-2.20016,-8.31749,13,16.33522407
11/28/2018 5:27:10 PM,24,CHA,05:00.3,42:00.0,0,0,LG_HG2_NN_Char,3.51845,0.15069,-0.31548,-2.19769,-8.30879,13,16.43581296
11/28/2018 5:28:10 PM,24,CHA,06:00.3,43:00.0,0,0,LG_HG2_NN_Char,3.51929,0.14814,-0.31548,-2.19519,-8.30001,13,16.53640185
11/28/2018 5:29:10 PM,24,CHA,07:00.3,44:00.0,0,0,LG_HG2_NN_Char,3.51996,0.14814,-0.42063,-2.19272,-8.2913,13,16.63699074
11/28/2018 5:30:10 PM,24,CHA,08:00.3,45:00.0,0,0,LG_HG2_NN_Char,3.52098,0.14814,-0.84127,-2.19025,-8.28261,13,16.73757963
11/28/2018 5:31:10 PM,24,CHA,09:00.3,46:00.0,0,0,LG_HG2_NN_Char,3.52182,0.14814,-0.63095,-2.18777,-8.27389,13,16.8399
11/28/2018 5:32:10 PM,24,CHA,10:00.3,47:00.0,0,0,LG_HG2_NN_Char,3.52266,0.15069,-0.52579,-2.18529,-8.26516,13,16.94048889
11/28/2018 5:33:10 PM,24,CHA,11:00.3,48:00.0,0,0,LG_HG2_NN_Char,3.52367,0.14814,-0.52579,-2.18282,-8.25645,13,17.04107778
11/28/2018 5:34:10 PM,24,CHA,12:00.3,49:00.0,0,0,LG_HG2_NN_Char,3.52452,0.14814,-0.21032,-2.18035,-8.24773,13,17.14166667
11/28/2018 5:35:10 PM,24,CHA,13:00.3,50:00.0,0,0,LG_HG2_NN_Char,3.52536,0.14814,-0.63095,-2.17787,-8.23901,13,17.24225556
11/28/2018 5:36:10 PM,24,CHA,14:00.3,51:00.0,0,0,LG_HG2_NN_Char,3.52637,0.14814,-1.05159,-2.1754,-8.23029,13,17.34284444
11/28/2018 5:37:10 PM,24,CHA,15:00.3,52:00.0,0,0,LG_HG2_NN_Char,3.52738,0.14814,-0.84127,-2.17292,-8.22156,13,17.44343333
11/28/2018 5:38:10 PM,24,CHA,16:00.3,53:00.0,0,0,LG_HG2_NN_Char,3.52839,0.14814,-0.52579,-2.17045,-8.21283,13,17.54402222
11/28/2018 5:39:10 PM,24,CHA,17:00.3,54:00.0,0,0,LG_HG2_NN_Char,3.52924,0.14814,-0.31548,-2.16797,-8.2041,13,17.64461111
11/28/2018 5:40:10 PM,24,CHA,18:00.3,55:00.0,0,0,LG_HG2_NN_Char,3.53025,0.14814,-0.10516,-2.1655,-8.19536,13,17.7452
11/28/2018 5:41:10 PM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.53126,0.14814,-0.84127,-2.16302,-8.18662,13,17.84578889
11/28/2018 5:42:10 PM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.53227,0.14814,-1.05159,-2.16055,-8.17789,13,17.94637778
11/28/2018 5:43:10 PM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.53345,0.14814,-0.73611,-2.15808,-8.16914,13,18.04696667
11/28/2018 5:44:10 PM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.53429,0.14814,-0.63095,-2.1556,-8.16039,13,18.14755556
11/28/2018 5:45:10 PM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.5353,0.14814,-0.21032,-2.15313,-8.15166,13,18.24814444
11/28/2018 5:46:10 PM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.53632,0.14814,-0.10516,-2.15066,-8.14291,13,18.34873333
11/28/2018 5:47:10 PM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.53733,0.14814,-0.73611,-2.14818,-8.13415,13,18.44932222
11/28/2018 5:48:10 PM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.53834,0.14814,-1.05159,-2.1457,-8.1254,13,18.54991111
11/28/2018 5:49:10 PM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.53952,0.14814,-0.73611,-2.14323,-8.11664,13,18.6505
11/28/2018 5:50:10 PM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.54053,0.14814,-0.63095,-2.14076,-8.10789,13,18.75108889
11/28/2018 5:51:10 PM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.54154,0.14814,-0.42063,-2.13828,-8.09911,13,18.85167778
11/28/2018 5:52:10 PM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.54255,0.14814,-0.10516,-2.13581,-8.09035,13,18.95226667
11/28/2018 5:53:10 PM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.54356,0.14814,-0.10516,-2.13333,-8.08158,13,19.05285556
11/28/2018 5:54:10 PM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.54474,0.14814,-1.05159,-2.13085,-8.0728,13,19.15344444
11/28/2018 5:55:10 PM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.54592,0.14814,-0.94643,-2.12838,-8.06403,13,19.25576481
11/28/2018 5:56:10 PM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.54693,0.15069,-0.73611,-2.1259,-8.05525,13,19.3563537
11/28/2018 5:57:10 PM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.54795,0.14814,-0.52579,-2.12343,-8.04648,13,19.45694259
11/28/2018 5:58:10 PM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.54896,0.14814,-0.31548,-2.12096,-8.0377,13,19.55753148
11/28/2018 5:59:10 PM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.54997,0.14814,0,-2.11848,-8.02892,13,19.65812037
11/28/2018 6:00:10 PM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.55098,0.14814,-0.10516,-2.11601,-8.02014,13,19.75870926
11/28/2018 6:01:10 PM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.55199,0.14814,-1.05159,-2.11354,-8.01136,13,19.85929815
11/28/2018 6:02:10 PM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.55317,0.14814,-0.84127,-2.11106,-8.00257,13,19.95988704
11/28/2018 6:03:10 PM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.55418,0.14814,-0.52579,-2.10859,-7.99377,13,20.06220741
11/28/2018 6:04:10 PM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.55503,0.15069,-0.21032,-2.10611,-7.98498,13,20.1627963
11/28/2018 6:05:10 PM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.55604,0.14814,-0.10516,-2.10364,-7.97619,13,20.26338519
11/28/2018 6:06:10 PM,24,CHA,44:00.3,21:00.0,0,0,LG_HG2_NN_Char,3.55722,0.14814,-1.15674,-2.10117,-7.96738,13,20.36397407
11/28/2018 6:07:10 PM,24,CHA,45:00.3,22:00.0,0,0,LG_HG2_NN_Char,3.55823,0.14814,-0.73611,-2.09869,-7.95859,13,20.46456296
11/28/2018 6:08:10 PM,24,CHA,46:00.3,23:00.0,0,0,LG_HG2_NN_Char,3.55924,0.14814,-0.42063,-2.09622,-7.9498,13,20.56515185
11/28/2018 6:09:10 PM,24,CHA,47:00.3,24:00.0,0,0,LG_HG2_NN_Char,3.56008,0.14814,-0.10516,-2.09375,-7.94101,13,20.66574074
11/28/2018 6:10:10 PM,24,CHA,48:00.3,25:00.0,0,0,LG_HG2_NN_Char,3.56109,0.14814,-0.84127,-2.09128,-7.93222,13,20.76632963
11/28/2018 6:11:10 PM,24,CHA,49:00.3,26:00.0,0,0,LG_HG2_NN_Char,3.56211,0.14814,-0.84127,-2.08881,-7.9234,13,20.86691852
11/28/2018 6:12:10 PM,24,CHA,50:00.3,27:00.0,0,0,LG_HG2_NN_Char,3.56312,0.14814,-0.52579,-2.08634,-7.91459,13,20.96750741
11/28/2018 6:13:10 PM,24,CHA,51:00.3,28:00.0,0,0,LG_HG2_NN_Char,3.56413,0.14814,-0.21032,-2.08387,-7.90579,13,21.0680963
11/28/2018 6:14:10 PM,24,CHA,52:00.3,29:00.0,0,0,LG_HG2_NN_Char,3.56497,0.14814,-0.21032,-2.08139,-7.89697,13,21.16868519
11/28/2018 6:15:10 PM,24,CHA,53:00.3,30:00.0,0,0,LG_HG2_NN_Char,3.56598,0.14814,-1.15674,-2.0789,-7.88809,13,21.26927407
11/28/2018 6:16:10 PM,24,CHA,54:00.3,31:00.0,0,0,LG_HG2_NN_Char,3.56716,0.14814,-0.84127,-2.07643,-7.87927,13,21.36986296
11/28/2018 6:17:10 PM,24,CHA,55:00.3,32:00.0,0,0,LG_HG2_NN_Char,3.56801,0.14814,-0.52579,-2.07395,-7.87043,13,21.47045185
11/28/2018 6:18:10 PM,24,CHA,56:00.3,33:00.0,0,0,LG_HG2_NN_Char,3.56902,0.14814,-0.31548,-2.07147,-7.86156,13,21.57104074
11/28/2018 6:19:10 PM,24,CHA,57:00.3,34:00.0,0,0,LG_HG2_NN_Char,3.56986,0.14814,-0.10516,-2.069,-7.85274,13,21.67162963
11/28/2018 6:20:10 PM,24,CHA,58:00.3,35:00.0,0,0,LG_HG2_NN_Char,3.57087,0.14814,-0.94643,-2.06652,-7.8439,13,21.77395
11/28/2018 6:21:10 PM,24,CHA,59:00.3,36:00.0,0,0,LG_HG2_NN_Char,3.57188,0.15069,-0.84127,-2.06404,-7.83506,13,21.87453889
11/28/2018 6:22:10 PM,24,CHA,00:00.3,37:00.0,0,0,LG_HG2_NN_Char,3.57289,0.14814,-0.63095,-2.06157,-7.82621,13,21.97512778
11/28/2018 6:23:10 PM,24,CHA,01:00.3,38:00.0,0,0,LG_HG2_NN_Char,3.57391,0.14814,-0.52579,-2.05909,-7.81737,13,22.07571667
11/28/2018 6:24:10 PM,24,CHA,02:00.3,39:00.0,0,0,LG_HG2_NN_Char,3.57475,0.14814,-0.21032,-2.05662,-7.80852,13,22.17630556
11/28/2018 6:25:10 PM,24,CHA,03:00.3,40:00.0,0,0,LG_HG2_NN_Char,3.57576,0.14814,-0.21032,-2.05415,-7.79968,13,22.27689444
11/28/2018 6:26:10 PM,24,CHA,04:00.3,41:00.0,0,0,LG_HG2_NN_Char,3.5766,0.14814,-0.94643,-2.05167,-7.79085,13,22.37748333
11/28/2018 6:27:10 PM,24,CHA,05:00.3,42:00.0,0,0,LG_HG2_NN_Char,3.57778,0.14814,-0.84127,-2.04921,-7.78201,13,22.47807222
11/28/2018 6:28:10 PM,24,CHA,06:00.3,43:00.0,0,0,LG_HG2_NN_Char,3.57879,0.14814,-0.63095,-2.04673,-7.77315,13,22.57866111
11/28/2018 6:29:10 PM,24,CHA,07:00.3,44:00.0,0,0,LG_HG2_NN_Char,3.57964,0.14814,-0.31548,-2.04425,-7.76429,13,22.67925
11/28/2018 6:30:10 PM,24,CHA,08:00.3,45:00.0,0,0,LG_HG2_NN_Char,3.58065,0.14814,-0.21032,-2.04178,-7.75542,13,22.77983889
11/28/2018 6:31:10 PM,24,CHA,09:00.3,46:00.0,0,0,LG_HG2_NN_Char,3.58149,0.14814,-0.10516,-2.0393,-7.74657,13,22.88042778
11/28/2018 6:32:10 PM,24,CHA,10:00.3,47:00.0,0,0,LG_HG2_NN_Char,3.5825,0.14814,-1.05159,-2.03683,-7.73771,13,22.98101667
11/28/2018 6:33:10 PM,24,CHA,11:00.3,48:00.0,0,0,LG_HG2_NN_Char,3.58368,0.14814,-0.94643,-2.03436,-7.72885,13,23.08160556
11/28/2018 6:34:10 PM,24,CHA,12:00.3,49:00.0,0,0,LG_HG2_NN_Char,3.58452,0.14814,-0.63095,-2.03188,-7.71996,13,23.18219444
11/28/2018 6:35:10 PM,24,CHA,13:00.3,50:00.0,0,0,LG_HG2_NN_Char,3.58554,0.14814,-0.42063,-2.02941,-7.71111,13,23.28278333
11/28/2018 6:36:10 PM,24,CHA,14:00.3,51:00.0,0,0,LG_HG2_NN_Char,3.58655,0.14814,-0.10516,-2.02693,-7.70224,13,23.38337222
11/28/2018 6:37:10 PM,24,CHA,15:00.3,52:00.0,0,0,LG_HG2_NN_Char,3.58739,0.14814,0,-2.02446,-7.69337,13,23.48396111
11/28/2018 6:38:10 PM,24,CHA,16:00.3,53:00.0,0,0,LG_HG2_NN_Char,3.58823,0.14814,-0.63095,-2.02199,-7.6845,13,23.58455
11/28/2018 6:39:10 PM,24,CHA,17:00.3,54:00.0,0,0,LG_HG2_NN_Char,3.58941,0.14814,-1.05159,-2.01951,-7.67562,13,23.68513889
11/28/2018 6:40:10 PM,24,CHA,18:00.3,55:00.0,0,0,LG_HG2_NN_Char,3.59042,0.14814,-0.84127,-2.01705,-7.66675,13,23.78572778
11/28/2018 6:41:10 PM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.59127,0.14814,-0.63095,-2.01457,-7.65788,13,23.88631667
11/28/2018 6:42:10 PM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.59211,0.14814,-0.42063,-2.0121,-7.64899,13,23.98690556
11/28/2018 6:43:10 PM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.59295,0.14814,-0.31548,-2.00963,-7.64012,13,24.08749444
11/28/2018 6:44:10 PM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.5938,0.14814,-0.10516,-2.00716,-7.63124,13,24.18808333
11/28/2018 6:45:10 PM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.59464,0.14814,-0.94643,-2.00468,-7.62235,13,24.28867222
11/28/2018 6:46:10 PM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.59565,0.14814,-1.05159,-2.00221,-7.61346,13,24.38926111
11/28/2018 6:47:10 PM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.59649,0.14814,-0.84127,-1.99974,-7.60457,13,24.49158148
11/28/2018 6:48:10 PM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.5975,0.15069,-0.63095,-1.99727,-7.59567,13,24.59217037
11/28/2018 6:49:10 PM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.59818,0.14814,-0.52579,-1.99479,-7.58678,13,24.69275926
11/28/2018 6:50:10 PM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.59902,0.14814,-0.10516,-1.99233,-7.57789,13,24.79334815
11/28/2018 6:51:10 PM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.5997,0.14814,-0.10516,-1.98985,-7.56899,13,24.89393704
11/28/2018 6:52:10 PM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.60054,0.14814,-0.63095,-1.98738,-7.56009,13,24.99452593
11/28/2018 6:53:10 PM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.60155,0.14814,-1.05159,-1.98491,-7.55119,13,25.09511481
11/28/2018 6:54:10 PM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.60239,0.14814,-0.73611,-1.98243,-7.54228,13,25.1957037
11/28/2018 6:55:10 PM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.60324,0.14814,-0.52579,-1.97996,-7.53336,13,25.29629259
11/28/2018 6:56:10 PM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.60408,0.14814,-0.42063,-1.97748,-7.52444,13,25.39688148
11/28/2018 6:57:10 PM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.60492,0.14814,-0.21032,-1.97501,-7.51553,13,25.49920185
11/28/2018 6:58:10 PM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.6056,0.15069,-0.10516,-1.97254,-7.5066,13,25.59979074
11/28/2018 6:59:10 PM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.60644,0.14814,-0.84127,-1.97006,-7.49768,13,25.70037963
11/28/2018 7:00:10 PM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.60745,0.14814,-0.94643,-1.96759,-7.48876,13,25.80096852
11/28/2018 7:01:10 PM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.60829,0.14814,-0.73611,-1.96511,-7.47983,13,25.90155741
11/28/2018 7:02:10 PM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.60914,0.14814,-0.63095,-1.96264,-7.4709,13,26.0021463
11/28/2018 7:03:10 PM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.60998,0.14814,-0.42063,-1.96017,-7.46198,13,26.10273519
11/28/2018 7:04:10 PM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.61082,0.14814,-0.21032,-1.9577,-7.45306,13,26.20332407
11/28/2018 7:05:10 PM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.61166,0.14814,-0.31548,-1.95522,-7.44413,13,26.30391296
